"h1","h2","team","competition","n_matches","wins","percentage_wins"
"Outworld Devourer","Juggernaut","LGD-GAMING","Kiev",1,0,0
"Outworld Devourer","Juggernaut","Newbee","Boston",1,1,100
"Outworld Devourer","Juggernaut","Team Empire","Kiev",1,0,0
"Outworld Devourer","Juggernaut","team_ftd_a","Boston",1,0,0
"Outworld Devourer","Juggernaut","Vega Squadron","Boston",2,1,50
"Outworld Devourer","Juggernaut","Vici Gaming","Boston",1,1,100
"Outworld Devourer","Keeper of the Light","Evil Geniuses","Boston",1,1,100
"Outworld Devourer","Keeper of the Light","Faceless","Boston",1,0,0
"Outworld Devourer","Keeper of the Light","iG.Vitality","Kiev",1,0,0
"Outworld Devourer","Kunkka","compLexity Gaming","Boston",1,0,0
"Outworld Devourer","Kunkka","Natus Vincere","Boston",1,0,0
"Outworld Devourer","Legion Commander","mousesports","Kiev",2,2,100
"Outworld Devourer","Legion Commander","OG Dota2","Boston",1,1,100
"Outworld Devourer","Legion Commander","Unknown Team","Kiev",2,2,100
"Outworld Devourer","Legion Commander","Vega Squadron","Boston",1,0,0
"Outworld Devourer","Legion Commander","Virtus.pro","Kiev",1,0,0
"Outworld Devourer","Leshrac","LGD.Forever Young","Boston",1,1,100
"Outworld Devourer","Lifestealer","CDEC Gaming","Boston",1,1,100
"Outworld Devourer","Lifestealer","Elements Pro Gaming","Kiev",1,0,0
"Outworld Devourer","Lifestealer","Fnatic","Boston",1,1,100
"Outworld Devourer","Lifestealer","Friends","Kiev",1,0,0
"Outworld Devourer","Lifestealer","Infamous、","Boston",1,0,0
"Outworld Devourer","Lifestealer","LGD.Forever Young","Boston",1,0,0
"Outworld Devourer","Lifestealer","Mineski","Boston",1,1,100
"Outworld Devourer","Lifestealer","Mineski","Kiev",1,1,100
"Outworld Devourer","Lifestealer","Not Today !","Kiev",1,1,100
"Outworld Devourer","Lifestealer","Team Onyx","Kiev",1,1,100
"Outworld Devourer","Lone Druid","Invictus Gaming","Kiev",1,0,0
"Outworld Devourer","Lone Druid","TEAM MAX","Kiev",1,0,0
"Outworld Devourer","Luna","","Kiev",1,0,0
"Outworld Devourer","Luna","Fire Dragoon","Boston",1,0,0
"Outworld Devourer","Luna","Natus Vincere","Boston",1,0,0
"Outworld Devourer","Luna","OG Dota2","Boston",1,1,100
"Outworld Devourer","Luna","Unknown Team","Kiev",2,1,50
"Outworld Devourer","Magnus","compLexity Gaming","Kiev",1,0,0
"Outworld Devourer","Magnus","Midas Club Elite","Kiev",1,0,0
"Outworld Devourer","Mirana","compLexity Gaming","Boston",1,1,100
"Outworld Devourer","Mirana","Fire Dragoon","Boston",1,1,100
"Outworld Devourer","Mirana","Mineski","Boston",1,1,100
"Outworld Devourer","Mirana","Natus Vincere","Boston",1,1,100
"Outworld Devourer","Mirana","Team AD FINEM","Boston",1,1,100
"Outworld Devourer","Mirana","Virtus.pro","Boston",1,1,100
"Outworld Devourer","Monkey King","mousesports","Kiev",1,0,0
"Outworld Devourer","Monkey King","OG Dota2","Kiev",1,1,100
"Outworld Devourer","Morphling","","Boston",1,0,0
"Outworld Devourer","Naga Siren","OG Dota2","Kiev",1,1,100
"Outworld Devourer","Necrophos","","Kiev",1,1,100
"Outworld Devourer","Necrophos","CDEC Gaming","Boston",1,1,100
"Outworld Devourer","Nyx Assassin","","Kiev",1,0,0
"Outworld Devourer","Nyx Assassin","Alliance","Boston",1,0,0
"Outworld Devourer","Nyx Assassin","Faceless","Kiev",1,0,0
"Outworld Devourer","Nyx Assassin","iG.Vitality","Kiev",2,1,50
"Outworld Devourer","Nyx Assassin","Mineski","Boston",1,1,100
"Outworld Devourer","Nyx Assassin","Mineski","Kiev",1,1,100
"Outworld Devourer","Nyx Assassin","Prodota Gaming","Kiev",1,0,0
"Outworld Devourer","Nyx Assassin","Team AD FINEM","Boston",2,1,50
"Outworld Devourer","Nyx Assassin","TNC Pro Team","Kiev",1,1,100
"Outworld Devourer","Ogre Magi","Alliance","Boston",1,0,0
"Outworld Devourer","Ogre Magi","Clutch Gamers","Kiev",1,1,100
"Outworld Devourer","Ogre Magi","Double Dimension","Kiev",1,0,0
"Outworld Devourer","Ogre Magi","Elements Pro Gaming","Kiev",2,1,50
"Outworld Devourer","Ogre Magi","Faceless","Boston",1,0,0
"Outworld Devourer","Ogre Magi","Faceless","Kiev",1,0,0
"Outworld Devourer","Ogre Magi","Fire Dragoon","Boston",1,1,100
"Outworld Devourer","Ogre Magi","Fnatic","Boston",1,1,100
"Outworld Devourer","Ogre Magi","iG.Vitality","Boston",1,1,100
"Outworld Devourer","Ogre Magi","Mineski","Boston",1,1,100
"Outworld Devourer","Ogre Magi","TNC Pro Team","Kiev",2,1,50
"Outworld Devourer","Omniknight","Faceless","Boston",1,0,0
"Outworld Devourer","Omniknight","Newbee","Boston",1,1,100
"Outworld Devourer","Omniknight","Team NP","Boston",2,0,0
"Outworld Devourer","Omniknight","TNC Pro Team","Kiev",1,0,0
"Outworld Devourer","Omniknight","Wheel Whreck While Whistling","Kiev",1,0,0
"Outworld Devourer","Oracle","Danish Bears","Boston",1,0,0
"Outworld Devourer","Oracle","LGD-GAMING","Boston",2,1,50
"Outworld Devourer","Oracle","Natus Vincere","Boston",2,1,50
"Outworld Devourer","Oracle","The Mongolz","Boston",1,1,100
"Outworld Devourer","Phantom Assassin","LGD-GAMING","Boston",2,2,100
"Outworld Devourer","Puck","compLexity Gaming","Boston",1,1,100
"Outworld Devourer","Pudge","compLexity Gaming","Boston",1,0,0
"Outworld Devourer","Pudge","Danish Bears","Boston",1,1,100
"Outworld Devourer","Pudge","EHOME.KEEN","Boston",1,0,0
"Outworld Devourer","Pudge","LGD-GAMING","Kiev",1,0,0
"Outworld Devourer","Pudge","Vici Gaming","Boston",1,1,100
"Outworld Devourer","Razor","Midas Club Elite","Kiev",1,0,0
"Outworld Devourer","Rubick","BeanBoys","Kiev",2,1,50
"Outworld Devourer","Rubick","CDEC Gaming","Boston",1,1,100
"Outworld Devourer","Rubick","compLexity Gaming","Boston",1,1,100
"Outworld Devourer","Rubick","Execration","Kiev",1,0,0
"Outworld Devourer","Rubick","Fire Dragoon","Boston",1,1,100
"Outworld Devourer","Rubick","Friends","Kiev",1,0,0
"Outworld Devourer","Rubick","iG.Vitality","Kiev",1,1,100
"Outworld Devourer","Rubick","LGD.Forever Young","Boston",1,0,0
"Outworld Devourer","Rubick","LGD-GAMING","Boston",1,1,100
"Outworld Devourer","Rubick","Mineski","Kiev",1,1,100
"Outworld Devourer","Rubick","mousesports","Kiev",1,1,100
"Outworld Devourer","Rubick","Natus Vincere","Boston",1,1,100
"Outworld Devourer","Rubick","Newbee","Boston",1,1,100
"Outworld Devourer","Rubick","Not Today !","Kiev",1,1,100
"Outworld Devourer","Rubick","Team Empire","Kiev",1,0,0
"Outworld Devourer","Rubick","Team NP","Boston",1,0,0
"Outworld Devourer","Rubick","TNC Pro Team","Kiev",1,0,0
"Outworld Devourer","Rubick","WarriorsGaming.Unity","Boston",1,1,100
"Outworld Devourer","Sand King","BeanBoys","Kiev",1,0,0
"Outworld Devourer","Sand King","compLexity Gaming","Boston",1,0,0
"Outworld Devourer","Sand King","Elements Pro Gaming","Kiev",1,0,0
"Outworld Devourer","Sand King","Evil Geniuses","Boston",1,1,100
"Outworld Devourer","Sand King","Invictus Gaming","Kiev",1,0,0
"Outworld Devourer","Sand King","Virtus.pro","Boston",1,1,100
"Outworld Devourer","Sand King","Virtus.pro","Kiev",1,1,100
"Outworld Devourer","Shadow Demon","Natus Vincere","Boston",1,0,0
"Outworld Devourer","Shadow Demon","Team AD FINEM","Boston",1,1,100
"Outworld Devourer","Shadow Demon","Team Empire","Kiev",1,1,100
"Outworld Devourer","Silencer","Not Today !","Kiev",1,1,100
"Outworld Devourer","Slardar","","Boston",1,0,0
"Outworld Devourer","Slardar","","Kiev",1,0,0
"Outworld Devourer","Slardar","LGD.Forever Young","Boston",1,0,0
"Outworld Devourer","Slardar","Mineski","Boston",2,1,50
"Outworld Devourer","Slardar","Mineski","Kiev",2,2,100
"Outworld Devourer","Slardar","OG Dota2","Boston",1,1,100
"Outworld Devourer","Slardar","Sacola de lixo","Kiev",1,0,0
"Outworld Devourer","Slardar","Team Onyx","Kiev",1,1,100
"Outworld Devourer","Slardar","TNC Pro Team","Kiev",1,1,100
"Outworld Devourer","Slardar","Vega Squadron","Boston",1,1,100
"Outworld Devourer","Slark","compLexity Gaming","Boston",1,1,100
"Outworld Devourer","Slark","Elements Pro Gaming","Kiev",1,1,100
"Outworld Devourer","Slark","Faceless","Boston",1,0,0
"Outworld Devourer","Slark","LGD-GAMING","Boston",2,1,50
"Outworld Devourer","Slark","The Mongolz","Boston",1,0,0
"Outworld Devourer","Spectre","Team Liquid","Kiev",1,0,0
"Outworld Devourer","Spectre","TNC Pro Team","Kiev",1,1,100
"Outworld Devourer","Spirit Breaker","Danish Bears","Boston",1,0,0
"Outworld Devourer","Spirit Breaker","Natus Vincere","Boston",1,1,100
"Outworld Devourer","Sven","EHOME.KEEN","Boston",1,1,100
"Outworld Devourer","Tidehunter","The Mongolz","Boston",1,1,100
"Outworld Devourer","Tidehunter","TNC Pro Team","Kiev",1,0,0
"Outworld Devourer","Timbersaw","EHOME","Boston",1,0,0
"Outworld Devourer","Timbersaw","Fire Dragoon","Boston",1,1,100
"Outworld Devourer","Tiny","BeanBoys","Kiev",1,0,0
"Outworld Devourer","Troll Warlord","Midas Club Elite","Kiev",1,0,0
"Outworld Devourer","Troll Warlord","Not Today !","Kiev",1,1,100
"Outworld Devourer","Troll Warlord","Team Empire","Kiev",1,1,100
"Outworld Devourer","Troll Warlord","Team. Spirit","Kiev",1,0,0
"Outworld Devourer","Troll Warlord","TNC Pro Team","Kiev",1,0,0
"Outworld Devourer","Troll Warlord","Young Elite","Kiev",1,0,0
"Outworld Devourer","Underlord","Midas Club Elite","Kiev",1,0,0
"Outworld Devourer","Underlord","Mineski","Kiev",1,1,100
"Outworld Devourer","Undying","compLexity Gaming","Boston",1,1,100
"Outworld Devourer","Undying","Team NP","Boston",1,0,0
"Outworld Devourer","Ursa","Alliance","Boston",1,0,0
"Outworld Devourer","Ursa","CDEC Gaming","Kiev",1,1,100
"Outworld Devourer","Ursa","LGD.Forever Young","Boston",1,1,100
"Outworld Devourer","Ursa","Mineski","Kiev",1,1,100
"Outworld Devourer","Ursa","Team Alternate Attax","Kiev",1,0,0
"Outworld Devourer","Vengeful Spirit","iG.Vitality","Kiev",1,0,0
"Outworld Devourer","Vengeful Spirit","TNC Pro Team","Kiev",1,0,0
"Outworld Devourer","Vengeful Spirit","Unknown Team","Kiev",1,1,100
"Outworld Devourer","Venomancer","Mineski","Boston",1,1,100
"Outworld Devourer","Venomancer","Team NP","Boston",1,0,0
"Outworld Devourer","Visage","EHOME.KEEN","Boston",1,1,100
"Outworld Devourer","Warlock","iG.Vitality","Kiev",1,1,100
"Outworld Devourer","Warlock","Mineski","Boston",1,1,100
"Outworld Devourer","Warlock","team_ftd_a","Boston",1,0,0
"Outworld Devourer","Warlock","Team NP","Boston",1,0,0
"Outworld Devourer","Warlock","Team Onyx","Kiev",1,1,100
"Outworld Devourer","Weaver","BeanBoys","Kiev",2,1,50
"Outworld Devourer","Weaver","CDEC Gaming","Boston",1,1,100
"Outworld Devourer","Weaver","compLexity Gaming","Boston",1,1,100
"Outworld Devourer","Weaver","Double Dimension","Kiev",1,0,0
"Outworld Devourer","Weaver","Midas Club Elite","Kiev",1,1,100
"Outworld Devourer","Weaver","Sacola de lixo","Kiev",1,0,0
"Outworld Devourer","Weaver","TNC Pro Team","Kiev",1,1,100
"Outworld Devourer","Weaver","Vici Gaming","Kiev",1,1,100
"Outworld Devourer","Winter Wyvern","EHOME.KEEN","Boston",1,0,0
"Outworld Devourer","Winter Wyvern","mousesports","Kiev",1,0,0
"Outworld Devourer","Witch Doctor","iG.Vitality","Boston",1,1,100
"Outworld Devourer","Witch Doctor","Mineski","Boston",2,1,50
"Outworld Devourer","Wraith King","","Kiev",1,0,0
"Phantom Assassin","Alchemist","TNC Pro Team","Boston",1,0,0
"Phantom Assassin","Axe","","Boston",1,1,100
"Phantom Assassin","Axe","Newbee","Boston",1,0,0
"Phantom Assassin","Axe","TNC Pro Team","Boston",1,0,0
"Phantom Assassin","Axe","WarriorsGaming.Unity","Boston",1,1,100
"Phantom Assassin","Beastmaster","Team AD FINEM","Boston",1,0,0
"Phantom Assassin","Bounty Hunter","Newbee","Kiev",1,0,0
"Phantom Assassin","Bounty Hunter","Team AD FINEM","Boston",2,1,50
"Phantom Assassin","Bounty Hunter","TNC Pro Team","Boston",1,1,100
"Phantom Assassin","Crystal Maiden","Faceless","Boston",1,1,100
"Phantom Assassin","Crystal Maiden","Team VGJ","Kiev",1,0,0
"Phantom Assassin","Dark Seer","Digital Chaos","Boston",1,1,100
"Phantom Assassin","Dark Seer","Team AD FINEM","Boston",1,1,100
"Phantom Assassin","Dazzle","KINGAO + 4","Boston",1,0,0
"Phantom Assassin","Death Prophet","Team AD FINEM","Boston",1,1,100
"Phantom Assassin","Earth Spirit","LGD-GAMING","Boston",1,1,100
"Phantom Assassin","Enchantress","WarriorsGaming.Unity","Boston",1,1,100
"Phantom Assassin","Juggernaut","Team Onyx","Kiev",1,0,0
"Phantom Assassin","Juggernaut","TNC Pro Team","Boston",1,1,100
"Phantom Assassin","Legion Commander","WarriorsGaming.Unity","Boston",1,1,100
"Phantom Assassin","Leshrac","Natus Vincere","Kiev",1,1,100
"Phantom Assassin","Lifestealer","MVP Phoenix","Boston",1,0,0
"Phantom Assassin","Lina","iG.Vitality","Kiev",1,0,0
"Phantom Assassin","Magnus","iG.Vitality","Kiev",2,0,0
"Phantom Assassin","Magnus","Newbee","Kiev",1,0,0
"Phantom Assassin","Magnus","Virtus.pro","Kiev",1,1,100
"Phantom Assassin","Mirana","WarriorsGaming.Unity","Boston",1,1,100
"Phantom Assassin","Night Stalker","Natus Vincere","Kiev",1,1,100
"Phantom Assassin","Nyx Assassin","Effect","Kiev",1,0,0
"Phantom Assassin","Nyx Assassin","Elements Pro Gaming","Kiev",1,0,0
"Phantom Assassin","Nyx Assassin","Team AD FINEM","Boston",1,0,0
"Phantom Assassin","Nyx Assassin","Team VGJ","Kiev",1,1,100
"Phantom Assassin","Ogre Magi","Elements Pro Gaming","Boston",1,1,100
"Phantom Assassin","Ogre Magi","Faceless","Boston",1,1,100
"Phantom Assassin","Ogre Magi","Fire Dragoon","Boston",1,0,0
"Phantom Assassin","Ogre Magi","MVP Phoenix","Boston",1,0,0
"Phantom Assassin","Ogre Magi","Newbee","Boston",1,0,0
"Phantom Assassin","Ogre Magi","Team Onyx","Kiev",1,0,0
"Phantom Assassin","Ogre Magi","TNC Pro Team","Boston",2,1,50
"Phantom Assassin","Omniknight","Fantastic Five","Boston",1,0,0
"Phantom Assassin","Oracle","LGD-GAMING","Boston",1,1,100
"Phantom Assassin","Outworld Devourer","Team AD FINEM","Boston",1,0,0
"Phantom Assassin","Outworld Devourer","WarriorsGaming.Unity","Boston",1,1,100
"Phantom Assassin","Puck","Team AD FINEM","Boston",1,0,0
"Phantom Assassin","Riki","iG.Vitality","Kiev",2,0,0
"Phantom Assassin","Riki","Team AD FINEM","Boston",1,0,0
"Phantom Assassin","Rubick","Elements Pro Gaming","Kiev",1,0,0
"Phantom Assassin","Rubick","MVP Phoenix","Boston",1,0,0
"Phantom Assassin","Rubick","WarriorsGaming.Unity","Boston",2,1,50
"Phantom Assassin","Sand King","KINGAO + 4","Boston",1,0,0
"Phantom Assassin","Sand King","WarriorsGaming.Unity","Boston",1,0,0
"Phantom Assassin","Slardar","","Boston",1,1,100
"Phantom Assassin","Slardar","Effect","Kiev",1,0,0
"Phantom Assassin","Slardar","Elements Pro Gaming","Boston",1,1,100
"Phantom Assassin","Slardar","Elements Pro Gaming","Kiev",1,0,0
"Phantom Assassin","Slardar","Natus Vincere","Kiev",1,1,100
"Phantom Assassin","Slardar","TNC Pro Team","Boston",1,1,100
"Phantom Assassin","Slardar","Vega Squadron","Boston",1,1,100
"Phantom Assassin","Slark","Elements Pro Gaming","Kiev",1,0,0
"Phantom Assassin","Sniper","Effect","Kiev",1,0,0
"Phantom Assassin","Sniper","Natus Vincere","Kiev",1,1,100
"Phantom Assassin","Templar Assassin","WarriorsGaming.Unity","Boston",1,0,0
"Phantom Assassin","Tidehunter","Fantastic Five","Boston",1,1,100
"Phantom Assassin","Timbersaw","Faceless","Boston",1,1,100
"Phantom Assassin","Timbersaw","KINGAO + 4","Boston",1,0,0
"Phantom Assassin","Timbersaw","MVP Phoenix","Boston",1,0,0
"Phantom Assassin","Timbersaw","TNC Pro Team","Boston",1,1,100
"Phantom Assassin","Vengeful Spirit","Elements Pro Gaming","Boston",1,1,100
"Phantom Assassin","Vengeful Spirit","Team VGJ","Kiev",2,1,50
"Phantom Assassin","Vengeful Spirit","Vega Squadron","Boston",1,1,100
"Phantom Assassin","Warlock","iG.Vitality","Kiev",1,0,0
"Phantom Assassin","Warlock","Team Onyx","Kiev",1,0,0
"Phantom Assassin","Warlock","Virtus.pro","Kiev",1,1,100
"Phantom Assassin","Weaver","Elements Pro Gaming","Boston",1,1,100
"Phantom Assassin","Witch Doctor","iG.Vitality","Kiev",1,0,0
"Phantom Assassin","Wraith King","","Boston",1,1,100
"Phantom Lancer","Abaddon","mousesports","Kiev",1,0,0
"Phantom Lancer","Abaddon","Team Secret","Kiev",1,1,100
"Phantom Lancer","Bounty Hunter","Danish Bears","Kiev",1,1,100
"Phantom Lancer","Bounty Hunter","mousesports","Kiev",1,0,0
"Phantom Lancer","Bounty Hunter","Team VGJ","Kiev",1,0,0
"Phantom Lancer","Centaur Warrunner","Danish Bears","Kiev",1,1,100
"Phantom Lancer","Crystal Maiden","TNC Pro Team","Kiev",1,1,100
"Phantom Lancer","Enigma","Team Secret","Kiev",2,2,100
"Phantom Lancer","Juggernaut","Team VGJ","Kiev",1,0,0
"Phantom Lancer","Keeper of the Light","Danish Bears","Kiev",1,1,100
"Phantom Lancer","Keeper of the Light","is GG","Kiev",1,0,0
"Phantom Lancer","Keeper of the Light","Team VG.J","Boston",1,1,100
"Phantom Lancer","Lina","mousesports","Kiev",1,0,0
"Phantom Lancer","Lion","Team VGJ","Kiev",1,0,0
"Phantom Lancer","Lone Druid","Team Freedom Dota 2","Kiev",1,0,0
"Phantom Lancer","Nature's Prophet","is GG","Kiev",1,0,0
"Phantom Lancer","Nyx Assassin","TNC Pro Team","Kiev",1,1,100
"Phantom Lancer","Ogre Magi","TNC Pro Team","Kiev",1,1,100
"Phantom Lancer","Outworld Devourer","EHOME.KEEN","Boston",1,0,0
"Phantom Lancer","Pudge","EHOME.KEEN","Boston",1,0,0
"Phantom Lancer","Rubick","Team Freedom Dota 2","Kiev",1,0,0
"Phantom Lancer","Sand King","is GG","Kiev",1,0,0
"Phantom Lancer","Slardar","Team Freedom Dota 2","Kiev",1,0,0
"Phantom Lancer","Slark","TNC Pro Team","Kiev",1,1,100
"Phantom Lancer","Spirit Breaker","is GG","Kiev",1,0,0
"Phantom Lancer","Templar Assassin","Rex Regum QEON","Boston",1,0,0
"Phoenix","Axe","Invictus Gaming","Boston",1,1,100
"Phoenix","Batrider","Invictus Gaming","Kiev",1,0,0
"Phoenix","Batrider","OG Dota2","Kiev",2,1,50
"Phoenix","Beastmaster","Planet Odd","Kiev",2,1,50
"Phoenix","Clockwerk","OG Dota2","Kiev",1,0,0
"Phoenix","Clockwerk","TEAM MAX","Kiev",1,0,0
"Phoenix","Dark Seer","Invictus Gaming","Kiev",1,1,100
"Phoenix","Disruptor","CDEC Gaming","Kiev",1,1,100
"Phoenix","Dragon Knight","OG Dota2","Kiev",1,0,0
"Phoenix","Earth Spirit","Invictus Gaming","Kiev",1,1,100
"Phoenix","Elder Titan","OG Dota2","Kiev",1,0,0
"Phoenix","Ember Spirit","Invictus Gaming","Kiev",3,2,67
"Phoenix","Ember Spirit","OG Dota2","Kiev",1,1,100
"Phoenix","Ember Spirit","Planet Odd","Kiev",1,1,100
"Phoenix","Invoker","OG Dota2","Kiev",1,1,100
"Phoenix","Invoker","TEAM MAX","Kiev",1,0,0
"Phoenix","Juggernaut","Invictus Gaming","Boston",1,1,100
"Phoenix","Juggernaut","Invictus Gaming","Kiev",1,1,100
"Phoenix","Legion Commander","Invictus Gaming","Kiev",1,1,100
"Phoenix","Legion Commander","OG Dota2","Kiev",1,1,100
"Phoenix","Lifestealer","CDEC Gaming","Kiev",1,1,100
"Phoenix","Lone Druid","TEAM MAX","Kiev",1,0,0
"Phoenix","Magnus","Invictus Gaming","Kiev",1,1,100
"Phoenix","Magnus","OG Dota2","Kiev",1,0,0
"Phoenix","Medusa","CDEC Gaming","Boston",1,0,0
"Phoenix","Medusa","Invictus Gaming","Kiev",1,0,0
"Phoenix","Medusa","OG Dota2","Kiev",1,0,0
"Phoenix","Medusa","Planet Odd","Kiev",2,1,50
"Phoenix","Mirana","Invictus Gaming","Boston",1,1,100
"Phoenix","Monkey King","Invictus Gaming","Kiev",1,1,100
"Phoenix","Monkey King","OG Dota2","Kiev",3,1,33
"Phoenix","Night Stalker","LGD.Forever Young","Boston",1,1,100
"Phoenix","Phantom Assassin","Invictus Gaming","Kiev",1,0,0
"Phoenix","Puck","CDEC Gaming","Boston",1,0,0
"Phoenix","Puck","Invictus Gaming","Kiev",1,0,0
"Phoenix","Puck","Planet Odd","Kiev",1,0,0
"Phoenix","Riki","Invictus Gaming","Kiev",1,1,100
"Phoenix","Rubick","Invictus Gaming","Boston",1,1,100
"Phoenix","Rubick","Planet Odd","Kiev",1,0,0
"Phoenix","Sand King","CDEC Gaming","Kiev",1,1,100
"Phoenix","Sniper","CDEC Gaming","Kiev",1,1,100
"Phoenix","Spectre","OG Dota2","Kiev",2,0,0
"Phoenix","Storm Spirit","OG Dota2","Kiev",1,0,0
"Phoenix","Sven","TEAM MAX","Kiev",1,0,0
"Phoenix","Templar Assassin","Invictus Gaming","Kiev",1,1,100
"Phoenix","Templar Assassin","OG Dota2","Kiev",1,0,0
"Phoenix","Terrorblade","OG Dota2","Kiev",2,2,100
"Phoenix","Treant Protector","Invictus Gaming","Kiev",2,0,0
"Phoenix","Treant Protector","OG Dota2","Kiev",1,1,100
"Phoenix","Ursa","LGD.Forever Young","Boston",1,1,100
"Phoenix","Vengeful Spirit","Invictus Gaming","Kiev",2,1,50
"Phoenix","Vengeful Spirit","Team VGJ","Kiev",1,1,100
"Phoenix","Weaver","Invictus Gaming","Boston",1,1,100
"Phoenix","Witch Doctor","CDEC Gaming","Boston",1,0,0
"Phoenix","Wraith King","Invictus Gaming","Kiev",1,1,100
"Puck","Alchemist","compLexity Gaming","Boston",1,0,0
"Puck","Alchemist","OG Dota2","Kiev",1,1,100
"Puck","Anti-Mage","Evil Geniuses","Kiev",1,0,0
"Puck","Anti-Mage","Team Liquid","Boston",1,1,100
"Puck","Batrider","Infamous、","Boston",1,0,0
"Puck","Batrider","Team AD FINEM","Boston",3,2,67
"Puck","Beastmaster","compLexity Gaming","Boston",1,0,0
"Puck","Beastmaster","Effect","Kiev",1,0,0
"Puck","Beastmaster","Planet Odd","Kiev",1,0,0
"Puck","Beastmaster","Team AD FINEM","Boston",1,0,0
"Puck","Bounty Hunter","Fnatic","Boston",1,0,0
"Puck","Bounty Hunter","Team AD FINEM","Boston",1,1,100
"Puck","Centaur Warrunner","Newbee","Kiev",1,0,0
"Puck","Clockwerk","Escape Gaming","Boston",1,0,0
"Puck","Clockwerk","SG e-sports","Kiev",1,1,100
"Puck","Clockwerk","Team AD FINEM","Boston",3,1,33
"Puck","Clockwerk","team_ftd_a","Boston",1,0,0
"Puck","Crystal Maiden","Team VGJ","Kiev",1,1,100
"Puck","Dark Seer","KINGAO + 4","Boston",1,0,0
"Puck","Dark Seer","Vega Squadron","Boston",2,1,50
"Puck","Dazzle","Evil Geniuses","Kiev",1,1,100
"Puck","Dazzle","the wings gaming","Boston",1,1,100
"Puck","Dazzle","WarriorsGaming.Unity","Boston",1,0,0
"Puck","Disruptor","Faceless","Boston",1,1,100
"Puck","Earthshaker","Team AD FINEM","Boston",1,1,100
"Puck","Invoker","Team Liquid","Boston",1,0,0
"Puck","Io","the wings gaming","Boston",1,1,100
"Puck","Juggernaut","Execration","Kiev",1,0,0
"Puck","Juggernaut","Fnatic","Boston",1,0,0
"Puck","Legion Commander","Escape Gaming","Boston",1,0,0
"Puck","Legion Commander","Evil Geniuses","Kiev",1,1,100
"Puck","Legion Commander","Planet Odd","Kiev",1,0,0
